affiliation_name,year,publication_count,distinct_authors
Ingeniera Comercial,2019,1,1
Ingenieria Elé Ctrica Universidad Té Cnica Del Norte,2014,4,1
Ingenieria Elé Ctrica Universidad Té Cnica Del Norte,2015,7,1
Ingenieria Elé Ctrica Universidad Té Cnica Del Norte,2018,8,1
Ingenieria Elé Ctrica Universidad Té Cnica Del Norte,2019,4,1
Ingeniero Agrónomo (La Universidad del Zulia-LUZ,2017,1,1
Ingeniero Agrónomo (La Universidad del Zulia-LUZ,2019,1,1
Ingeniero Comercial,2012,1,1
Ingeniero Comercial,2015,1,1
Ingeniero Comercial,2016,1,1
Ingeniero Comercial,2017,2,1
Ingeniero Comercial,2018,1,1
Ingeniero Comercial,2020,2,1
Ingeniero Comercial,2022,1,1
Ingeniero de Sistemas,2018,1,1
Ingeniero en Contabilidad y Auditoría,2017,1,1
Ingeniero en Contabilidad y Auditoría,2018,1,2
Ingeniero en Contabilidad y Auditoría,2019,2,2
Ingeniero en Contabilidad y Auditoría,2020,2,2
Ingeniero en Sistemas Informáticos,2018,1,1
Ingeniero en Telecomunicaciones,2022,1,1
Ingenieros Mecatrónicos de la Universidad de Las Fuerzas Armadas ESPE,2016,10,2
Ingenieros Mecatrónicos de la Universidad de Las Fuerzas Armadas ESPE,2017,1,1
Ingenieros Mecatrónicos de la Universidad de Las Fuerzas Armadas ESPE,2019,1,1
Ingenieros Mecatrónicos de la Universidad de Las Fuerzas Armadas ESPE,2021,2,1
Ingeniería Civil,2020,1,1
Ingeniería Eléctrica,2014,1,1
Ingeniería Eléctrica,2015,5,1
Ingeniería Eléctrica,2016,9,2
Ingeniería Eléctrica,2017,5,1
Ingeniería Eléctrica,2018,7,1
Ingeniería Eléctrica,2019,6,1
Ingeniería Eléctrica,2020,2,1
Ingeniería Eléctrica,2021,10,1
Ingeniería Eléctrica,2022,3,1
Ingeniería Eléctrica Quito - Ecuador,2014,1,1
Ingeniería Eléctrica Quito - Ecuador,2015,5,1
Ingeniería Eléctrica Quito - Ecuador,2016,9,1
Ingeniería Eléctrica Quito - Ecuador,2017,5,2
Ingeniería Eléctrica Quito - Ecuador,2018,7,2
Ingeniería Eléctrica Quito - Ecuador,2019,6,2
Ingeniería Eléctrica Quito - Ecuador,2020,2,1
Ingeniería Eléctrica Quito - Ecuador,2021,10,2
Ingeniería Eléctrica Quito - Ecuador,2022,3,1
Ingeniería Industrial,2020,1,2
Ingeniería en Automatización y Control de Telecomunicaciones,2022,1,1
Ingenio Azucarero Del Norte (IANCEM),2016,1,1
Iniciativa Cuscungo,2003,2,1
Iniciativa Cuscungo,2004,1,1
Iniciativa Cuscungo,2005,1,1
Iniciativa Cuscungo,2006,1,1
Iniciativa Cuscungo,2008,1,1
Iniciativa Cuscungo,2009,1,1
Iniciativa Cuscungo,2010,1,1
Iniciativa Cuscungo,2011,2,1
Iniciativa Cuscungo,2013,2,1
Iniciativa Cuscungo,2014,1,1
Iniciativa Cuscungo,2015,2,1
Iniciativa Cuscungo,2017,4,1
Iniciativa Cuscungo,2018,5,1
Iniciativa Cuscungo,2021,1,1
Iniciativa de Estudios Ambientales Andinos,2003,1,1
Iniciativa de Estudios Ambientales Andinos,2004,1,1
Iniciativa de Estudios Ambientales Andinos,2005,1,1
Iniciativa de Estudios Ambientales Andinos,2011,1,1
Iniciativa de Estudios Ambientales Andinos,2013,1,1
Iniciativa de Estudios Ambientales Andinos,2014,1,1
Iniciativa de Estudios Ambientales Andinos,2015,1,1
Iniciativa de Estudios Ambientales Andinos,2017,3,1
Iniciativa de Estudios Ambientales Andinos,2018,2,1
Iniciativa de Estudios Ambientales Andinos,2019,3,1
Iniciativa de Estudios Ambientales Andinos,2020,3,1
Iniciativa de Estudios Ambientales Andinos,2021,3,1
Iniciativa de Estudios Ambientales Andinos,2022,1,1
Innovation and Technology,2016,2,1
Innovation and Technology,2017,1,1
Innovation and Technology,2019,3,1
Insitituto de Investigacion de Salud Publica,2011,1,1
Insitituto de Investigacion de Salud Publica,2012,1,1
Insitituto de Investigacion de Salud Publica,2014,2,1
Insitituto de Investigacion de Salud Publica,2015,1,1
Insitituto de Investigacion de Salud Publica,2016,1,2
Insitituto de Investigacion de Salud Publica,2018,1,1
Insitituto de Investigacion de Salud Publica,2019,2,2
Insitituto de Investigacion de Salud Publica,2021,1,1
Inst Ecuatoriano de Electrificacion,1988,1,3
Inst. 'Juan Cesar Garcia',1999,1,2
Inst. 'Juan Cesar Garcia',2000,1,3
Inst. 'Juan Cesar Garcia',2001,3,4
Inst. 'Juan Cesar Garcia',2002,3,3
Inst. 'Juan Cesar Garcia',2003,1,1
Inst. 'Juan Cesar Garcia',2005,2,2
Inst. 'Juan Cesar Garcia',2007,1,1
Inst. 'Juan Cesar Garcia',2010,1,1
Inst. 'Juan Cesar Garcia',2013,1,1
Inst. 'Juan Cesar Garcia',2016,1,1
Inst. 'Juan Cesar Garcia',2018,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,1992,1,1
Inst. Endocrin. Metab. Reprod. IEMIR,1993,3,1
Inst. Endocrin. Metab. Reprod. IEMIR,1994,8,1
Inst. Endocrin. Metab. Reprod. IEMIR,1995,1,1
Inst. Endocrin. Metab. Reprod. IEMIR,1996,1,1
Inst. Endocrin. Metab. Reprod. IEMIR,1997,4,1
Inst. Endocrin. Metab. Reprod. IEMIR,1998,5,1
Inst. Endocrin. Metab. Reprod. IEMIR,1999,3,1
Inst. Endocrin. Metab. Reprod. IEMIR,2000,1,1
Inst. Endocrin. Metab. Reprod. IEMIR,2001,1,1
Inst. Endocrin. Metab. Reprod. IEMIR,2002,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,2003,1,1
Inst. Endocrin. Metab. Reprod. IEMIR,2004,3,1
Inst. Endocrin. Metab. Reprod. IEMIR,2006,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,2007,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,2008,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,2011,1,1
Inst. Endocrin. Metab. Reprod. IEMIR,2012,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,2013,1,1
Inst. Endocrin. Metab. Reprod. IEMIR,2014,4,1
Inst. Endocrin. Metab. Reprod. IEMIR,2015,3,1
Inst. Endocrin. Metab. Reprod. IEMIR,2016,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,2017,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,2018,4,1
Inst. Endocrin. Metab. Reprod. IEMIR,2019,2,1
Inst. Endocrin. Metab. Reprod. IEMIR,2020,5,1
Inst. Endocrin. Metab. Reprod. IEMIR,2021,3,1
Inst. Endocrin. Metab. Reprod. IEMIR,2022,2,1
Inst. Endocrinol.,1990,1,1
Inst. Endocrinol.,1992,1,1
Inst. Endocrinol.,1993,3,1
Inst. Endocrinol.,1994,8,5
Inst. Endocrinol.,1995,1,3
Inst. Endocrinol.,1996,1,1
Inst. Endocrinol.,1997,4,4
Inst. Endocrinol.,1998,5,4
Inst. Endocrinol.,1999,3,2
Inst. Endocrinol.,2000,2,3
Inst. Endocrinol.,2001,1,1
Inst. Endocrinol.,2002,2,1
Inst. Endocrinol.,2003,1,1
Inst. Endocrinol.,2004,3,1
Inst. Endocrinol.,2006,2,2
Inst. Endocrinol.,2007,2,2
Inst. Endocrinol.,2008,2,1
Inst. Endocrinol.,2011,1,2
Inst. Endocrinol.,2012,2,2
Inst. Endocrinol.,2013,1,2
Inst. Endocrinol.,2014,4,2
Inst. Endocrinol.,2015,3,2
Inst. Endocrinol.,2016,2,2
Inst. Endocrinol.,2017,2,1
Inst. Endocrinol.,2018,4,1
Inst. Endocrinol.,2019,2,1
Inst. Endocrinol.,2020,5,1
Inst. Endocrinol.,2021,3,1
Inst. Endocrinol.,2022,2,1
Inst. Endocrinol. Metabolismo y R.,1992,1,1
Inst. Endocrinol. Metabolismo y R.,1993,3,1
Inst. Endocrinol. Metabolismo y R.,1994,8,1
Inst. Endocrinol. Metabolismo y R.,1995,1,1
Inst. Endocrinol. Metabolismo y R.,1996,1,1
Inst. Endocrinol. Metabolismo y R.,1997,4,1
Inst. Endocrinol. Metabolismo y R.,1998,5,1
Inst. Endocrinol. Metabolismo y R.,1999,3,1
Inst. Endocrinol. Metabolismo y R.,2000,1,1
Inst. Endocrinol. Metabolismo y R.,2001,1,1
Inst. Endocrinol. Metabolismo y R.,2002,2,1
Inst. Endocrinol. Metabolismo y R.,2003,1,1
Inst. Endocrinol. Metabolismo y R.,2004,3,1
Inst. Endocrinol. Metabolismo y R.,2006,2,1
Inst. Endocrinol. Metabolismo y R.,2007,2,1
Inst. Endocrinol. Metabolismo y R.,2008,2,1
Inst. Endocrinol. Metabolismo y R.,2011,1,1
Inst. Endocrinol. Metabolismo y R.,2012,2,1
Inst. Endocrinol. Metabolismo y R.,2013,1,1
Inst. Endocrinol. Metabolismo y R.,2014,4,1
Inst. Endocrinol. Metabolismo y R.,2015,3,1
Inst. Endocrinol. Metabolismo y R.,2016,2,1
Inst. Endocrinol. Metabolismo y R.,2017,2,1
Inst. Endocrinol. Metabolismo y R.,2018,4,1
Inst. Endocrinol. Metabolismo y R.,2019,2,1
Inst. Endocrinol. Metabolismo y R.,2020,5,1
Inst. Endocrinol. Metabolismo y R.,2021,3,1
Inst. Endocrinol. Metabolismo y R.,2022,2,1
Inst. Epidemiol./Salud Com. M. A.,1999,1,1
Inst. Epidemiol./Salud Com. M. A.,2000,2,1
Inst. Epidemiol./Salud Com. M. A.,2001,2,1
Inst. Epidemiol./Salud Com. M. A.,2002,3,2
Inst. Epidemiol./Salud Com. M. A.,2003,3,4
Inst. Epidemiol./Salud Com. M. A.,2004,5,3
Inst. Epidemiol./Salud Com. M. A.,2005,2,2
Inst. Epidemiol./Salud Com. M. A.,2008,1,3
Inst. Epidemiol./Salud Com. M. A.,2016,1,1
Inst. Epidemiol./Salud Com. M. A.,2017,1,1
Inst. Epidemiol./Salud Com. M. A.,2019,4,1
Inst. Epidemiol./Salud Com. M. A.,2020,1,1
Inst. Epidemiol./Salud Com. M. A.,2022,1,1
Inst. Epidemiol./Salud Comunitaria,1996,1,1
Inst. Epidemiol./Salud Comunitaria,1999,1,1
Inst. Epidemiol./Salud Comunitaria,2000,2,2
Inst. Epidemiol./Salud Comunitaria,2001,2,1
Inst. Epidemiol./Salud Comunitaria,2002,3,2
Inst. Epidemiol./Salud Comunitaria,2003,3,2
Inst. Epidemiol./Salud Comunitaria,2004,5,2
Inst. Epidemiol./Salud Comunitaria,2005,2,2
Inst. Epidemiol./Salud Comunitaria,2008,1,2
Inst. Francais de Rech. Sci. P.D.C.,1997,1,1
Inst. Hig. Med. Trop. 'L. I. Perez',1998,1,4
Inst. Nac. Autonomo Invest. A.,1997,2,4
Inst. Nac. Autonomo Invest. A.,1999,2,2
Inst. Nac. Autonomo Invest. A.,2003,2,3
Inst. Nac. Autonomo Invest. A.,2004,3,3
Inst. Nac. Autonomo Invest. A.,2006,1,1
Inst. Nac. Autonomo Invest. A.,2007,5,3
Inst. Nac. Autonomo Invest. A.,2011,1,1
Inst. Nac. Autonomo Invest. A.,2012,1,1
Inst. Nac. Autonomo Invest. A.,2013,1,1
Inst. Nac. Autonomo Invest. A.,2014,2,1
Inst. Nac. Autonomo Invest. A.,2015,4,4
Inst. Nac. Autonomo Invest. A.,2016,11,4
Inst. Nac. Autonomo Invest. A.,2017,15,3
Inst. Nac. Autonomo Invest. A.,2018,10,3
Inst. Nac. Autonomo Invest. A.,2019,12,4
Inst. Nac. Autonomo Invest. A.,2020,12,5
Inst. Nac. Autonomo Invest. A.,2021,13,4
Inst. Nac. Autonomo Invest. A.,2022,7,3
Inst. Nac. Hig.,1974,1,1
Inst. Nac. Hig.,1977,1,1
Inst. Nac. Higiene 'Izqiuieta Perez',1995,2,1
Inst. Nac. Higiene 'Izqiuieta Perez',1996,1,1
Inst. Nac. Higiene 'Izqiuieta Perez',1997,1,1
Inst. Nac. Higiene 'Izqiuieta Perez',1998,1,1
Inst. Nac. Higiene 'Izqiuieta Perez',1999,1,1
Inst. Nac. Higiene 'Izqiuieta Perez',2001,1,1
Inst. Nac. Higiene 'Izqiuieta Perez',2003,2,1
Inst. Nac. Higiene 'Izqiuieta Perez',2004,3,1
Inst. Nac. Higiene 'Izqiuieta Perez',2008,1,1
Inst. Nac. Higiene 'Izqiuieta Perez',2015,1,1
Inst. Nac. Higiene 'Izqiuieta Perez',2016,3,1
Inst. Nac. Higiene 'Izqiuieta Perez',2017,1,1
Inst. Nac. Invest. Agropecuarias,1997,1,1
Inst. Nac. Meteorologia/Hydrologia,2001,1,4
Inst. Nac. Meteorologia/Hydrologia,2002,1,3
Inst. Nac. Meteorologia/Hydrologia,2003,1,4
Inst. Nac. Meteorologia/Hydrologia,2008,1,1
Inst. Nac. Meteorologia/Hydrologia,2017,1,1
Inst. Nac. de Invest. AgroPecuarias,2004,1,1
Inst. Nac. de Invest. AgroPecuarias,2007,2,1
Inst. Nac. de Invest. AgroPecuarias,2011,1,1
Inst. Nac. de Invest. AgroPecuarias,2013,1,1
Inst. Nac. de Invest. AgroPecuarias,2014,1,1
Inst. Nac. de Invest. AgroPecuarias,2017,1,1
Inst. Nac. de Invest. AgroPecuarias,2018,2,1
Inst. Nacional de Higiene Zona Norte,1995,2,2
Inst. Nacional de Higiene Zona Norte,1997,2,2
Inst. Nacional de Higiene Zona Norte,2000,1,2
Inst. Nacional de Higiene Zona Norte,2003,1,3
Inst. Nacional de Higiene Zona Norte,2007,1,1
Inst. Nacional de Higiene Zona Norte,2010,1,1
Inst. Nacional de Higiene Zona Norte,2016,1,1
Inst. Nacional del Nino y la Familia,1998,1,2
Inst. Nacl. Higiene L.I. Perez,1995,2,1
Inst. Nacl. Higiene L.I. Perez,1996,1,1
Inst. Nacl. Higiene L.I. Perez,1997,1,1
Inst. Nacl. Higiene L.I. Perez,1998,1,1
Inst. Nacl. Higiene L.I. Perez,1999,1,1
Inst. Nacl. Higiene L.I. Perez,2001,1,1
Inst. Nacl. Higiene L.I. Perez,2003,2,1
Inst. Nacl. Higiene L.I. Perez,2004,3,1
Inst. Nacl. Higiene L.I. Perez,2008,1,1
Inst. Nacl. Higiene L.I. Perez,2015,1,1
Inst. Nacl. Higiene L.I. Perez,2016,3,1
Inst. Nacl. Higiene L.I. Perez,2017,1,1
Inst. Nacl. Pesca (SAGARPA-CONAPESCA,2002,1,1
Inst. Natl. del Cáncer,1995,1,3
Inst. Natl. del Cáncer,1997,2,5
Inst. Natl. del Cáncer,1998,1,1
Inst. Natl. del Cáncer,1999,3,1
Inst. Natl. del Cáncer,2001,1,1
Inst. Natl. del Cáncer,2002,5,1
Inst. Natl. del Cáncer,2003,4,1
Inst. Natl. del Cáncer,2004,1,1
Inst. Natl. del Cáncer,2005,3,1
Inst. Natl. del Cáncer,2006,1,1
Inst. Natl. del Cáncer,2007,2,1
Inst. Natl. del Cáncer,2008,1,1
Inst. Natl. del Cáncer,2013,1,1
Inst. Natl. del Cáncer,2014,1,1
Inst. Natl. del Cáncer,2015,3,1
Inst. Natl. del Cáncer,2016,2,1
Inst. Natl. del Cáncer,2017,6,1
Inst. Natl. del Cáncer,2018,4,1
Inst. Natl. del Cáncer,2019,11,1
Inst. Natl. del Cáncer,2020,7,1
Inst. Natl. del Cáncer,2021,1,1
Inst. Natl. del Cáncer,2022,1,1
Inst. Oftalmologico S. Lucia,1997,3,1
Inst. Oftalmologico S. Lucia,1998,1,1
Inst. Oftalmologico S. Lucia,1999,2,1
Inst. Oftalmologico S. Lucia,2000,3,1
Inst. Oftalmologico S. Lucia,2001,5,1
Inst. Oftalmologico S. Lucia,2002,4,1
Inst. Oftalmologico S. Lucia,2003,5,1
Inst. Oftalmologico S. Lucia,2004,1,1
Inst. Oftalmologico S. Lucia,2005,3,1
Inst. Oftalmologico S. Lucia,2007,4,1
Inst. Oftalmologico S. Lucia,2008,3,1
Inst. Oftalmologico S. Lucia,2009,4,1
Inst. Oftalmologico S. Lucia,2010,3,1
Inst. Oftalmologico S. Lucia,2011,1,1
Inst. Oftalmologico S. Lucia,2013,1,1
Inst. Oftalmologico S. Lucia,2015,2,1
Inst. Oftalmologico S. Lucia,2016,3,1
Inst. Oftalmologico S. Lucia,2017,3,1
Inst. Oftalmologico S. Lucia,2018,3,1
Inst. Oftalmologico S. Lucia,2019,1,1
Inst. Oftalmologico S. Lucia,2020,2,1
Inst. Oftalmologico S. Lucia,2021,1,1
Inst. Oftalmologico S. Lucia,2022,2,1
Inst. Oncol. Nac. Dr. J. T. Marengo,1995,1,1
Inst. Oncol. Nac. Dr. J. T. Marengo,2003,1,3
Inst. Oncolegico Nac.- S.O.L.C.A.,1987,1,1
Inst. Oncolegico Nac.- S.O.L.C.A.,1988,1,1
Inst. Oncolegico Nac.- S.O.L.C.A.,1992,1,1
Inst. Oncolegico Nac.- S.O.L.C.A.,1993,3,3
Inst. Oncolegico Nac.- S.O.L.C.A.,1995,3,3
Inst. Oncolegico Nac.- S.O.L.C.A.,1996,1,5
Inst. Oncolegico Nac.- S.O.L.C.A.,1997,3,4
Inst. Oncolegico Nac.- S.O.L.C.A.,1998,10,5
Inst. Oncolegico Nac.- S.O.L.C.A.,1999,1,2
Inst. Oncolegico Nac.- S.O.L.C.A.,2000,1,2
Inst. Oncolegico Nac.- S.O.L.C.A.,2006,1,1
Inst. Oncolegico Nac.- S.O.L.C.A.,2010,3,1
Inst. Oncolegico Nac.- S.O.L.C.A.,2012,1,1
Inst. Oncolegico Nac.- S.O.L.C.A.,2015,1,1
Inst. Oncolegico Nac.- S.O.L.C.A.,2019,1,1
Inst. Rech. Pour Le D.,1995,1,1
Inst. Rech. Pour Le D.,1997,3,1
Inst. Rech. Pour Le D.,1998,1,1
Inst. Rech. Pour Le D.,1999,3,1
Inst. Rech. Pour Le D.,2002,1,1
Inst. Sup. Tecn. Francisco de Orellana,2018,3,1
Inst. Sup. Tecn. Francisco de Orellana,2019,6,1
Inst. Sup. Tecn. Francisco de Orellana,2020,5,1
Inst. Sup. Tecn. Francisco de Orellana,2021,6,1
Inst. Sup. Tecn. Francisco de Orellana,2022,2,1
Inst. de Biologia Molecular Tropical,1997,1,2
Inst. de Investigaciones de Salud,1996,3,3
Inst. de Investigaciones de Salud,1999,1,1
Inst. de Investigaciones de Salud,2005,1,2
Inst. de Investigaciones de Salud,2006,1,1
Inst. de Investigaciones de Salud,2008,1,1
Inst. de Investigaciones de Salud,2009,1,1
Instalaciones y Mantenimiento El Termico S.A. Termidigil,2020,1,1
Institut Catalá d´ Oncología,2021,1,1
Institut Francais d'Etudes Andines,1987,2,1
Institut Francais d'Etudes Andines,2002,2,1
Institut Francais d'Etudes Andines,2004,1,1
Institut Francais de Recherches pour le Developpment en Coopération,1985,1,1
Institut Francais de Recherches pour le Developpment en Coopération,1991,1,2
Institut Francais de Recherches pour le Developpment en Coopération,1996,1,2
Institut Francais de Recherches pour le Developpment en Coopération,1997,2,4
Institut Francais de Recherches pour le Developpment en Coopération,1998,2,3
Institut Francais de Recherches pour le Developpment en Coopération,1999,1,2
Institut Francais de Recherches pour le Developpment en Coopération,2000,2,4
Institut Francais de Recherches pour le Developpment en Coopération,2001,1,2
Institut Francais de Recherches pour le Developpment en Coopération,2002,1,1
Institut de Recherche Pour le Devmt.,2000,1,1
Institut de Recherche Pour le Devmt.,2005,2,1
Institut de Recherche Pour le Devmt.,2008,1,1
Institut de Recherche Pour le Devmt.,2016,1,1
Institut de Recherche Pour le Devmt.,2018,1,1
Institut de Recherche Pour le Devmt.,2019,1,1
Institut de Recherche Pour le Devmt.,2020,2,1
Institut de Recherche pour le Developpement Ecuador,1982,1,1
Institut de Recherche pour le Developpement Ecuador,1983,2,7
Institut de Recherche pour le Developpement Ecuador,1985,3,5
Institut de Recherche pour le Developpement Ecuador,1987,1,1
Institut de Recherche pour le Developpement Ecuador,1988,1,1
Institut de Recherche pour le Developpement Ecuador,1990,1,1
Institut de Recherche pour le Developpement Ecuador,1991,2,2
Institut de Recherche pour le Developpement Ecuador,1993,1,1
Institut de Recherche pour le Developpement Ecuador,1994,1,1
Institut de Recherche pour le Developpement Ecuador,1995,2,2
Institut de Recherche pour le Developpement Ecuador,1996,2,3
Institut de Recherche pour le Developpement Ecuador,1997,9,14
Institut de Recherche pour le Developpement Ecuador,1998,7,10
Institut de Recherche pour le Developpement Ecuador,1999,11,15
Institut de Recherche pour le Developpement Ecuador,2000,6,10
Institut de Recherche pour le Developpement Ecuador,2001,3,7
Institut de Recherche pour le Developpement Ecuador,2002,9,18
Institut de Recherche pour le Developpement Ecuador,2003,8,7
Institut de Recherche pour le Developpement Ecuador,2004,2,3
Institut de Recherche pour le Developpement Ecuador,2005,8,8
Institut de Recherche pour le Developpement Ecuador,2006,10,11
Institut de Recherche pour le Developpement Ecuador,2007,5,11
Institut de Recherche pour le Developpement Ecuador,2008,21,11
Institut de Recherche pour le Developpement Ecuador,2009,14,7
Institut de Recherche pour le Developpement Ecuador,2010,11,7
Institut de Recherche pour le Developpement Ecuador,2011,11,4
Institut de Recherche pour le Developpement Ecuador,2012,12,6
Institut de Recherche pour le Developpement Ecuador,2013,15,6
Institut de Recherche pour le Developpement Ecuador,2014,17,7
Institut de Recherche pour le Developpement Ecuador,2015,15,5
Institut de Recherche pour le Developpement Ecuador,2016,16,5
Institut de Recherche pour le Developpement Ecuador,2017,19,5
Institut de Recherche pour le Developpement Ecuador,2018,22,9
Institut de Recherche pour le Developpement Ecuador,2019,14,6
Institut de Recherche pour le Developpement Ecuador,2020,14,5
Institut de Recherche pour le Developpement Ecuador,2021,17,8
Institut de Recherche pour le Developpement Ecuador,2022,7,5
Institut de Recherche pour le Développement (IRD),1997,1,1
Institut de Recherche pour le Développement (IRD),1999,2,1
Institut de Recherche pour le Développement (IRD),2000,2,1
Institut de Recherche pour le Développement (IRD),2002,2,2
Institut de Recherche pour le Développement (IRD),2003,1,1
Institut de Recherche pour le Développement (IRD),2005,1,1
Institut de Recherche pour le Développement (IRD),2006,2,1
Institut de Recherche pour le Développement (IRD),2007,1,1
Institut de Recherche pour le Développement (IRD),2008,3,2
Institut de Recherche pour le Développement (IRD),2009,2,1
Institut de Recherche pour le Développement (IRD),2010,1,1
Institut für Mikrobiologie,1979,1,3
Institute Ab. Martha Bucaram de Roldos,2018,2,2
Institute Ecuatoriano de Ciencias Naturales,2019,1,1
Institute Interamericano de Cooperación para la Agricultura (IICA),2013,1,1
Institute Interamericano de Cooperación para la Agricultura (IICA),2015,1,1
Institute Interamericano de Cooperación para la Agricultura (IICA),2016,6,1
Institute Interamericano de Cooperación para la Agricultura (IICA),2017,11,1
Institute Interamericano de Cooperación para la Agricultura (IICA),2018,7,1
Institute Interamericano de Cooperación para la Agricultura (IICA),2019,7,1
Institute Interamericano de Cooperación para la Agricultura (IICA),2020,8,1
Institute Interamericano de Cooperación para la Agricultura (IICA),2021,8,3
Institute Interamericano de Cooperación para la Agricultura (IICA),2022,4,1
Institute Nacional de Hygiene y Medicina Tropical Leopolde Izquieta Ferez,1985,1,1
Institute Nacional de Hygiene y Medicina Tropical Leopolde Izquieta Ferez,1990,1,1
Institute Nacional de Hygiene y Medicina Tropical Leopolde Izquieta Ferez,1993,1,1
Institute Nacional de Hygiene y Medicina Tropical Leopolde Izquieta Ferez,1997,2,1
Institute Nacional de Hygiene y Medicina Tropical Leopolde Izquieta Ferez,1998,1,1
Institute Nacional de Hygiene y Medicina Tropical Leopolde Izquieta Ferez,2005,1,1
Institute Nacionál de Meteorología y Hidrología,2001,1,3
Institute Nacionál de Meteorología y Hidrología,2002,1,4
Institute Nacionál de Meteorología y Hidrología,2003,1,3
Institute Nacionál de Meteorología y Hidrología,2008,1,1
Institute Nacionál de Meteorología y Hidrología,2017,1,1
Institute for Applied Sustainability Research,2014,1,1
Institute for Applied Sustainability Research,2016,1,1
Institute for Applied Sustainability Research,2017,5,2
Institute for Applied Sustainability Research,2018,4,3
Institute for Applied Sustainability Research,2019,11,6
Institute for Applied Sustainability Research,2020,9,7
Institute for Applied Sustainability Research,2021,6,5
Institute for Applied Sustainability Research,2022,11,5
Institute for Applied Sustainability Research (iiasur),2017,4,1
Institute for Applied Sustainability Research (iiasur),2018,4,3
Institute for Applied Sustainability Research (iiasur),2019,6,2
Institute for Applied Sustainability Research (iiasur),2020,3,3
Institute for Applied Sustainability Research (iiasur),2021,5,4
